"Step","olive-sweep-20 - Fall predictions (24h) Hub: NP15","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: NP15","olive-sweep-20 - Fall targets (24h) Hub: NP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: NP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: SP15","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Fall predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Fall targets (24h) Hub: SP15","olive-sweep-20 - Fall targets (24h) Hub: SP15__MIN","olive-sweep-20 - Fall targets (24h) Hub: SP15__MAX","olive-sweep-20 - Fall predictions (24h) Hub: ZP26","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Fall targets (24h) Hub: ZP26","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Fall targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter predictions (24h) Hub: NP15","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: NP15","olive-sweep-20 - Winter targets (24h) Hub: NP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: NP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: SP15","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Winter predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Winter targets (24h) Hub: SP15","olive-sweep-20 - Winter targets (24h) Hub: SP15__MIN","olive-sweep-20 - Winter targets (24h) Hub: SP15__MAX","olive-sweep-20 - Winter predictions (24h) Hub: ZP26","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Winter targets (24h) Hub: ZP26","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Winter targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring predictions (24h) Hub: NP15","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: NP15","olive-sweep-20 - Spring targets (24h) Hub: NP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: NP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: SP15","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Spring predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Spring targets (24h) Hub: SP15","olive-sweep-20 - Spring targets (24h) Hub: SP15__MIN","olive-sweep-20 - Spring targets (24h) Hub: SP15__MAX","olive-sweep-20 - Spring predictions (24h) Hub: ZP26","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Spring targets (24h) Hub: ZP26","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Spring targets (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer predictions (24h) Hub: NP15","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: NP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: NP15","olive-sweep-20 - Summer targets (24h) Hub: NP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: NP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: SP15","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MIN","olive-sweep-20 - Summer predictions (24h) Hub: SP15__MAX","olive-sweep-20 - Summer targets (24h) Hub: SP15","olive-sweep-20 - Summer targets (24h) Hub: SP15__MIN","olive-sweep-20 - Summer targets (24h) Hub: SP15__MAX","olive-sweep-20 - Summer predictions (24h) Hub: ZP26","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer predictions (24h) Hub: ZP26__MAX","olive-sweep-20 - Summer targets (24h) Hub: ZP26","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MIN","olive-sweep-20 - Summer targets (24h) Hub: ZP26__MAX"
"124","27.52550506591797","27.52550506591797","27.52550506591797","26.6200008392334","26.6200008392334","26.6200008392334","24.824857711791992","24.824857711791992","24.824857711791992","18.809999465942383","18.809999465942383","18.809999465942383","24.987442016601562","24.987442016601562","24.987442016601562","17.1200008392334","17.1200008392334","17.1200008392334","20.26581573486328","20.26581573486328","20.26581573486328","23.700000762939453","23.700000762939453","23.700000762939453","18.418537139892578","18.418537139892578","18.418537139892578","22.889999389648438","22.889999389648438","22.889999389648438","20.541404724121094","20.541404724121094","20.541404724121094","23.280000686645508","23.280000686645508","23.280000686645508","21.929214477539062","21.929214477539062","21.929214477539062","21.510000228881836","21.510000228881836","21.510000228881836","21.70590591430664","21.70590591430664","21.70590591430664","21.510000228881836","21.510000228881836","21.510000228881836","21.534347534179688","21.534347534179688","21.534347534179688","21.510000228881836","21.510000228881836","21.510000228881836","53.553829193115234","53.553829193115234","53.553829193115234","224.39999389648438","224.39999389648438","224.39999389648438","53.43157958984375","53.43157958984375","53.43157958984375","106.52999877929688","106.52999877929688","106.52999877929688","52.73575210571289","52.73575210571289","52.73575210571289","109.62999725341797","109.62999725341797","109.62999725341797"
"125","31.2885684967041","31.2885684967041","31.2885684967041","39.900001525878906","39.900001525878906","39.900001525878906","29.11356544494629","29.11356544494629","29.11356544494629","39.900001525878906","39.900001525878906","39.900001525878906","29.542091369628906","29.542091369628906","29.542091369628906","39.900001525878906","39.900001525878906","39.900001525878906","18.615856170654297","18.615856170654297","18.615856170654297","23.600000381469727","23.600000381469727","23.600000381469727","17.236526489257812","17.236526489257812","17.236526489257812","22.75","22.75","22.75","18.594135284423828","18.594135284423828","18.594135284423828","23.1299991607666","23.1299991607666","23.1299991607666","20.517181396484375","20.517181396484375","20.517181396484375","24.079999923706055","24.079999923706055","24.079999923706055","20.021087646484375","20.021087646484375","20.021087646484375","22.709999084472656","22.709999084472656","22.709999084472656","19.994733810424805","19.994733810424805","19.994733810424805","23.5","23.5","23.5","50.04499435424805","50.04499435424805","50.04499435424805","90.63999938964844","90.63999938964844","90.63999938964844","49.56375503540039","49.56375503540039","49.56375503540039","39.40999984741211","39.40999984741211","39.40999984741211","49.026458740234375","49.026458740234375","49.026458740234375","36.470001220703125","36.470001220703125","36.470001220703125"
"126","31.970102310180664","31.970102310180664","31.970102310180664","34.54999923706055","34.54999923706055","34.54999923706055","30.487611770629883","30.487611770629883","30.487611770629883","34.54999923706055","34.54999923706055","34.54999923706055","31.025409698486328","31.025409698486328","31.025409698486328","34.54999923706055","34.54999923706055","34.54999923706055","16.1865291595459","16.1865291595459","16.1865291595459","21.1200008392334","21.1200008392334","21.1200008392334","15.303571701049805","15.303571701049805","15.303571701049805","20.600000381469727","20.600000381469727","20.600000381469727","15.858325004577637","15.858325004577637","15.858325004577637","20.799999237060547","20.799999237060547","20.799999237060547","18.638031005859375","18.638031005859375","18.638031005859375","24.239999771118164","24.239999771118164","24.239999771118164","18.192901611328125","18.192901611328125","18.192901611328125","22.18000030517578","22.18000030517578","22.18000030517578","18.1680908203125","18.1680908203125","18.1680908203125","23.229999542236328","23.229999542236328","23.229999542236328","43.42222213745117","43.42222213745117","43.42222213745117","63.02000045776367","63.02000045776367","63.02000045776367","42.46651840209961","42.46651840209961","42.46651840209961","39.099998474121094","39.099998474121094","39.099998474121094","42.16670227050781","42.16670227050781","42.16670227050781","34.599998474121094","34.599998474121094","34.599998474121094"
"127","30.855844497680664","30.855844497680664","30.855844497680664","29.639999389648438","29.639999389648438","29.639999389648438","29.688283920288086","29.688283920288086","29.688283920288086","29.639999389648438","29.639999389648438","29.639999389648438","30.25611114501953","30.25611114501953","30.25611114501953","29.639999389648438","29.639999389648438","29.639999389648438","14.259932518005371","14.259932518005371","14.259932518005371","15.359999656677246","15.359999656677246","15.359999656677246","13.592657089233398","13.592657089233398","13.592657089233398","15.09000015258789","15.09000015258789","15.09000015258789","13.864884376525879","13.864884376525879","13.864884376525879","15.180000305175781","15.180000305175781","15.180000305175781","17.685827255249023","17.685827255249023","17.685827255249023","20.09000015258789","20.09000015258789","20.09000015258789","17.362751007080078","17.362751007080078","17.362751007080078","18.360000610351562","18.360000610351562","18.360000610351562","17.310373306274414","17.310373306274414","17.310373306274414","19.219999313354492","19.219999313354492","19.219999313354492","35.28817367553711","35.28817367553711","35.28817367553711","53.5099983215332","53.5099983215332","53.5099983215332","33.895484924316406","33.895484924316406","33.895484924316406","32.040000915527344","32.040000915527344","32.040000915527344","33.81914138793945","33.81914138793945","33.81914138793945","21.700000762939453","21.700000762939453","21.700000762939453"
"128","28.740097045898438","28.740097045898438","28.740097045898438","27.229999542236328","27.229999542236328","27.229999542236328","27.548154830932617","27.548154830932617","27.548154830932617","27.229999542236328","27.229999542236328","27.229999542236328","28.128284454345703","28.128284454345703","28.128284454345703","27.229999542236328","27.229999542236328","27.229999542236328","14.123858451843262","14.123858451843262","14.123858451843262","13.899999618530273","13.899999618530273","13.899999618530273","13.452217102050781","13.452217102050781","13.452217102050781","13.229999542236328","13.229999542236328","13.229999542236328","13.79308032989502","13.79308032989502","13.79308032989502","13.420000076293945","13.420000076293945","13.420000076293945","18.18946075439453","18.18946075439453","18.18946075439453","17.65999984741211","17.65999984741211","17.65999984741211","17.9132022857666","17.9132022857666","17.9132022857666","17.139999389648438","17.139999389648438","17.139999389648438","17.84760856628418","17.84760856628418","17.84760856628418","17.420000076293945","17.420000076293945","17.420000076293945","32.00322341918945","32.00322341918945","32.00322341918945","62.11000061035156","62.11000061035156","62.11000061035156","30.621179580688477","30.621179580688477","30.621179580688477","34.040000915527344","34.040000915527344","34.040000915527344","30.53183364868164","30.53183364868164","30.53183364868164","32.66999816894531","32.66999816894531","32.66999816894531"
"129","27.725330352783203","27.725330352783203","27.725330352783203","27.690000534057617","27.690000534057617","27.690000534057617","26.224241256713867","26.224241256713867","26.224241256713867","27.110000610351562","27.110000610351562","27.110000610351562","26.770519256591797","26.770519256591797","26.770519256591797","27.3799991607666","27.3799991607666","27.3799991607666","13.949548721313477","13.949548721313477","13.949548721313477","14.800000190734863","14.800000190734863","14.800000190734863","13.24484634399414","13.24484634399414","13.24484634399414","14.09000015258789","14.09000015258789","14.09000015258789","13.633039474487305","13.633039474487305","13.633039474487305","14.279999732971191","14.279999732971191","14.279999732971191","16.673601150512695","16.673601150512695","16.673601150512695","15.850000381469727","15.850000381469727","15.850000381469727","16.499555587768555","16.499555587768555","16.499555587768555","15.270000457763672","15.270000457763672","15.270000457763672","16.43465232849121","16.43465232849121","16.43465232849121","15.5600004196167","15.5600004196167","15.5600004196167","29.79588508605957","29.79588508605957","29.79588508605957","35.27000045776367","35.27000045776367","35.27000045776367","28.521888732910156","28.521888732910156","28.521888732910156","31.25","31.25","31.25","28.431427001953125","28.431427001953125","28.431427001953125","30.799999237060547","30.799999237060547","30.799999237060547"
"130","27.100994110107422","27.100994110107422","27.100994110107422","27.15999984741211","27.15999984741211","27.15999984741211","25.03392791748047","25.03392791748047","25.03392791748047","25","25","25","25.507118225097656","25.507118225097656","25.507118225097656","25.579999923706055","25.579999923706055","25.579999923706055","14.051291465759277","14.051291465759277","14.051291465759277","15.3100004196167","15.3100004196167","15.3100004196167","13.390361785888672","13.390361785888672","13.390361785888672","14.5","14.5","14.5","13.741917610168457","13.741917610168457","13.741917610168457","14.720000267028809","14.720000267028809","14.720000267028809","16.084623336791992","16.084623336791992","16.084623336791992","15.079999923706055","15.079999923706055","15.079999923706055","15.651515007019043","15.651515007019043","15.651515007019043","14.479999542236328","14.479999542236328","14.479999542236328","15.898977279663086","15.898977279663086","15.898977279663086","14.770000457763672","14.770000457763672","14.770000457763672","29.219341278076172","29.219341278076172","29.219341278076172","32.95000076293945","32.95000076293945","32.95000076293945","28.260089874267578","28.260089874267578","28.260089874267578","29.920000076293945","29.920000076293945","29.920000076293945","28.023637771606445","28.023637771606445","28.023637771606445","30.440000534057617","30.440000534057617","30.440000534057617"
"131","26.94338035583496","26.94338035583496","26.94338035583496","27.09000015258789","27.09000015258789","27.09000015258789","24.71483039855957","24.71483039855957","24.71483039855957","26.700000762939453","26.700000762939453","26.700000762939453","25.1502685546875","25.1502685546875","25.1502685546875","26.8700008392334","26.8700008392334","26.8700008392334","14.280804634094238","14.280804634094238","14.280804634094238","15.640000343322754","15.640000343322754","15.640000343322754","13.70863151550293","13.70863151550293","13.70863151550293","14.819999694824219","14.819999694824219","14.819999694824219","13.96717643737793","13.96717643737793","13.96717643737793","15.039999961853027","15.039999961853027","15.039999961853027","15.020841598510742","15.020841598510742","15.020841598510742","14.079999923706055","14.079999923706055","14.079999923706055","14.6308012008667","14.6308012008667","14.6308012008667","14.079999923706055","14.079999923706055","14.079999923706055","14.911205291748047","14.911205291748047","14.911205291748047","14.079999923706055","14.079999923706055","14.079999923706055","27.57620620727539","27.57620620727539","27.57620620727539","40.189998626708984","40.189998626708984","40.189998626708984","26.811824798583984","26.811824798583984","26.811824798583984","30.8799991607666","30.8799991607666","30.8799991607666","26.705448150634766","26.705448150634766","26.705448150634766","32.119998931884766","32.119998931884766","32.119998931884766"
"132","26.336719512939453","26.336719512939453","26.336719512939453","26.559999465942383","26.559999465942383","26.559999465942383","24.363019943237305","24.363019943237305","24.363019943237305","26.559999465942383","26.559999465942383","26.559999465942383","24.76299476623535","24.76299476623535","24.76299476623535","26.559999465942383","26.559999465942383","26.559999465942383","15.040595054626465","15.040595054626465","15.040595054626465","14.649999618530273","14.649999618530273","14.649999618530273","14.581335067749023","14.581335067749023","14.581335067749023","13.829999923706055","13.829999923706055","13.829999923706055","14.77337646484375","14.77337646484375","14.77337646484375","14.0600004196167","14.0600004196167","14.0600004196167","14.879554748535156","14.879554748535156","14.879554748535156","15.15999984741211","15.15999984741211","15.15999984741211","14.63805866241455","14.63805866241455","14.63805866241455","15.100000381469727","15.100000381469727","15.100000381469727","14.83711051940918","14.83711051940918","14.83711051940918","15.170000076293945","15.170000076293945","15.170000076293945","26.35894012451172","26.35894012451172","26.35894012451172","34.060001373291016","34.060001373291016","34.060001373291016","25.894115447998047","25.894115447998047","25.894115447998047","30.049999237060547","30.049999237060547","30.049999237060547","25.933818817138672","25.933818817138672","25.933818817138672","30.959999084472656","30.959999084472656","30.959999084472656"
"133","26.65953826904297","26.65953826904297","26.65953826904297","26.829999923706055","26.829999923706055","26.829999923706055","24.781831741333008","24.781831741333008","24.781831741333008","26.829999923706055","26.829999923706055","26.829999923706055","25.21642303466797","25.21642303466797","25.21642303466797","26.829999923706055","26.829999923706055","26.829999923706055","16.333396911621094","16.333396911621094","16.333396911621094","14.520000457763672","14.520000457763672","14.520000457763672","15.98033332824707","15.98033332824707","15.98033332824707","13.779999732971191","13.779999732971191","13.779999732971191","16.17068099975586","16.17068099975586","16.17068099975586","13.970000267028809","13.970000267028809","13.970000267028809","15.36855411529541","15.36855411529541","15.36855411529541","18.040000915527344","18.040000915527344","18.040000915527344","15.401139259338379","15.401139259338379","15.401139259338379","18.040000915527344","18.040000915527344","18.040000915527344","15.391658782958984","15.391658782958984","15.391658782958984","18.040000915527344","18.040000915527344","18.040000915527344","24.869674682617188","24.869674682617188","24.869674682617188","43.459999084472656","43.459999084472656","43.459999084472656","24.61526870727539","24.61526870727539","24.61526870727539","35.5","35.5","35.5","24.763559341430664","24.763559341430664","24.763559341430664","37.650001525878906","37.650001525878906","37.650001525878906"
"134","27.847328186035156","27.847328186035156","27.847328186035156","26.649999618530273","26.649999618530273","26.649999618530273","25.93840789794922","25.93840789794922","25.93840789794922","26.649999618530273","26.649999618530273","26.649999618530273","26.46512222290039","26.46512222290039","26.46512222290039","26.649999618530273","26.649999618530273","26.649999618530273","20.319637298583984","20.319637298583984","20.319637298583984","20.739999771118164","20.739999771118164","20.739999771118164","19.805078506469727","19.805078506469727","19.805078506469727","19.709999084472656","19.709999084472656","19.709999084472656","20.493423461914062","20.493423461914062","20.493423461914062","19.979999542236328","19.979999542236328","19.979999542236328","15.986627578735352","15.986627578735352","15.986627578735352","18.75","18.75","18.75","15.947044372558594","15.947044372558594","15.947044372558594","17.479999542236328","17.479999542236328","17.479999542236328","16.03226089477539","16.03226089477539","16.03226089477539","18.15999984741211","18.15999984741211","18.15999984741211","25.186338424682617","25.186338424682617","25.186338424682617","36.970001220703125","36.970001220703125","36.970001220703125","25.16840934753418","25.16840934753418","25.16840934753418","27.6299991607666","27.6299991607666","27.6299991607666","25.272809982299805","25.272809982299805","25.272809982299805","30.670000076293945","30.670000076293945","30.670000076293945"
"135","31.010746002197266","31.010746002197266","31.010746002197266","26.43000030517578","26.43000030517578","26.43000030517578","28.943193435668945","28.943193435668945","28.943193435668945","26.43000030517578","26.43000030517578","26.43000030517578","29.617443084716797","29.617443084716797","29.617443084716797","26.43000030517578","26.43000030517578","26.43000030517578","20.264448165893555","20.264448165893555","20.264448165893555","19.440000534057617","19.440000534057617","19.440000534057617","19.415315628051758","19.415315628051758","19.415315628051758","18.3799991607666","18.3799991607666","18.3799991607666","20.29568862915039","20.29568862915039","20.29568862915039","18.68000030517578","18.68000030517578","18.68000030517578","15.522697448730469","15.522697448730469","15.522697448730469","15.100000381469727","15.100000381469727","15.100000381469727","15.312516212463379","15.312516212463379","15.312516212463379","13.319999694824219","13.319999694824219","13.319999694824219","15.553960800170898","15.553960800170898","15.553960800170898","14.460000038146973","14.460000038146973","14.460000038146973","25.067773818969727","25.067773818969727","25.067773818969727","27.469999313354492","27.469999313354492","27.469999313354492","25.03888511657715","25.03888511657715","25.03888511657715","22.040000915527344","22.040000915527344","22.040000915527344","25.14871597290039","25.14871597290039","25.14871597290039","23.59000015258789","23.59000015258789","23.59000015258789"
"136","31.661453247070312","31.661453247070312","31.661453247070312","28.219999313354492","28.219999313354492","28.219999313354492","29.379762649536133","29.379762649536133","29.379762649536133","28.219999313354492","28.219999313354492","28.219999313354492","30.108623504638672","30.108623504638672","30.108623504638672","28.219999313354492","28.219999313354492","28.219999313354492","15.569701194763184","15.569701194763184","15.569701194763184","14.729999542236328","14.729999542236328","14.729999542236328","14.54532241821289","14.54532241821289","14.54532241821289","13.510000228881836","13.510000228881836","13.510000228881836","15.11926555633545","15.11926555633545","15.11926555633545","13.819999694824219","13.819999694824219","13.819999694824219","11.850894927978516","11.850894927978516","11.850894927978516","7.349999904632568","7.349999904632568","7.349999904632568","10.581523895263672","10.581523895263672","10.581523895263672","5.019999980926514","5.019999980926514","5.019999980926514","11.062122344970703","11.062122344970703","11.062122344970703","5.179999828338623","5.179999828338623","5.179999828338623","23.884668350219727","23.884668350219727","23.884668350219727","26.700000762939453","26.700000762939453","26.700000762939453","23.704383850097656","23.704383850097656","23.704383850097656","22.209999084472656","22.209999084472656","22.209999084472656","23.80628776550293","23.80628776550293","23.80628776550293","23.229999542236328","23.229999542236328","23.229999542236328"
"137","29.322233200073242","29.322233200073242","29.322233200073242","27.65999984741211","27.65999984741211","27.65999984741211","26.737668991088867","26.737668991088867","26.737668991088867","24.450000762939453","24.450000762939453","24.450000762939453","27.397560119628906","27.397560119628906","27.397560119628906","24.520000457763672","24.520000457763672","24.520000457763672","14.127528190612793","14.127528190612793","14.127528190612793","14.039999961853027","14.039999961853027","14.039999961853027","12.855947494506836","12.855947494506836","12.855947494506836","12.140000343322754","12.140000343322754","12.140000343322754","13.570815086364746","13.570815086364746","13.570815086364746","13.100000381469727","13.100000381469727","13.100000381469727","10.366673469543457","10.366673469543457","10.366673469543457","9.300000190734863","9.300000190734863","9.300000190734863","5.568446636199951","5.568446636199951","5.568446636199951","0.49000000953674316","0.49000000953674316","0.49000000953674316","7.439984321594238","7.439984321594238","7.439984321594238","1.1699999570846558","1.1699999570846558","1.1699999570846558","22.43870735168457","22.43870735168457","22.43870735168457","26.8799991607666","26.8799991607666","26.8799991607666","21.98858070373535","21.98858070373535","21.98858070373535","23.959999084472656","23.959999084472656","23.959999084472656","22.00285530090332","22.00285530090332","22.00285530090332","24.229999542236328","24.229999542236328","24.229999542236328"
"138","27.60487937927246","27.60487937927246","27.60487937927246","25.719999313354492","25.719999313354492","25.719999313354492","24.94454002380371","24.94454002380371","24.94454002380371","15.0600004196167","15.0600004196167","15.0600004196167","25.48885726928711","25.48885726928711","25.48885726928711","12.8100004196167","12.8100004196167","12.8100004196167","13.432141304016113","13.432141304016113","13.432141304016113","12.8100004196167","12.8100004196167","12.8100004196167","12.046290397644043","12.046290397644043","12.046290397644043","10.779999732971191","10.779999732971191","10.779999732971191","12.843099594116211","12.843099594116211","12.843099594116211","11.899999618530273","11.899999618530273","11.899999618530273","9.171541213989258","9.171541213989258","9.171541213989258","13.720000267028809","13.720000267028809","13.720000267028809","2.6583919525146484","2.6583919525146484","2.6583919525146484","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394","4.89296817779541","4.89296817779541","4.89296817779541","2.700000047683716","2.700000047683716","2.700000047683716","21.775009155273438","21.775009155273438","21.775009155273438","36.5099983215332","36.5099983215332","36.5099983215332","21.039138793945312","21.039138793945312","21.039138793945312","26.479999542236328","26.479999542236328","26.479999542236328","20.878480911254883","20.878480911254883","20.878480911254883","29.329999923706055","29.329999923706055","29.329999923706055"
"139","26.963623046875","26.963623046875","26.963623046875","21.979999542236328","21.979999542236328","21.979999542236328","24.406930923461914","24.406930923461914","24.406930923461914","2.569999933242798","2.569999933242798","2.569999933242798","24.836088180541992","24.836088180541992","24.836088180541992","-0.47999998927116394","-0.47999998927116394","-0.47999998927116394","13.15161418914795","13.15161418914795","13.15161418914795","12.100000381469727","12.100000381469727","12.100000381469727","11.830859184265137","11.830859184265137","11.830859184265137","10.239999771118164","10.239999771118164","10.239999771118164","12.603499412536621","12.603499412536621","12.603499412536621","11.270000457763672","11.270000457763672","11.270000457763672","7.557791233062744","7.557791233062744","7.557791233062744","9.970000267028809","9.970000267028809","9.970000267028809","1.4407029151916504","1.4407029151916504","1.4407029151916504","-0.28999999165534973","-0.28999999165534973","-0.28999999165534973","3.261906623840332","3.261906623840332","3.261906623840332","1.3899999856948853","1.3899999856948853","1.3899999856948853","23.23136329650879","23.23136329650879","23.23136329650879","36.220001220703125","36.220001220703125","36.220001220703125","22.38076400756836","22.38076400756836","22.38076400756836","26.530000686645508","26.530000686645508","26.530000686645508","21.932937622070312","21.932937622070312","21.932937622070312","29.260000228881836","29.260000228881836","29.260000228881836"
"140","26.80844497680664","26.80844497680664","26.80844497680664","20.020000457763672","20.020000457763672","20.020000457763672","24.314533233642578","24.314533233642578","24.314533233642578","0.28999999165534973","0.28999999165534973","0.28999999165534973","24.629125595092773","24.629125595092773","24.629125595092773","-2.7799999713897705","-2.7799999713897705","-2.7799999713897705","12.798238754272461","12.798238754272461","12.798238754272461","10.710000038146973","10.710000038146973","10.710000038146973","11.697654724121094","11.697654724121094","11.697654724121094","9.100000381469727","9.100000381469727","9.100000381469727","12.28826904296875","12.28826904296875","12.28826904296875","10","10","10","6.939566135406494","6.939566135406494","6.939566135406494","7.260000228881836","7.260000228881836","7.260000228881836","1.7004942893981934","1.7004942893981934","1.7004942893981934","-0.10999999940395355","-0.10999999940395355","-0.10999999940395355","3.3233885765075684","3.3233885765075684","3.3233885765075684","1.0099999904632568","1.0099999904632568","1.0099999904632568","25.200563430786133","25.200563430786133","25.200563430786133","38.59000015258789","38.59000015258789","38.59000015258789","24.280118942260742","24.280118942260742","24.280118942260742","31.829999923706055","31.829999923706055","31.829999923706055","23.59674835205078","23.59674835205078","23.59674835205078","33.08000183105469","33.08000183105469","33.08000183105469"
"141","27.134979248046875","27.134979248046875","27.134979248046875","15.869999885559082","15.869999885559082","15.869999885559082","24.500246047973633","24.500246047973633","24.500246047973633","0.25","0.25","0.25","24.736812591552734","24.736812591552734","24.736812591552734","-2.119999885559082","-2.119999885559082","-2.119999885559082","13.444291114807129","13.444291114807129","13.444291114807129","10.069999694824219","10.069999694824219","10.069999694824219","12.540997505187988","12.540997505187988","12.540997505187988","8.600000381469727","8.600000381469727","8.600000381469727","13.044768333435059","13.044768333435059","13.044768333435059","9.430000305175781","9.430000305175781","9.430000305175781","8.566234588623047","8.566234588623047","8.566234588623047","2.4000000953674316","2.4000000953674316","2.4000000953674316","3.9497628211975098","3.9497628211975098","3.9497628211975098","0.1599999964237213","0.1599999964237213","0.1599999964237213","5.70896577835083","5.70896577835083","5.70896577835083","0","0","0","30.276281356811523","30.276281356811523","30.276281356811523","42.04999923706055","42.04999923706055","42.04999923706055","29.518997192382812","29.518997192382812","29.518997192382812","33.279998779296875","33.279998779296875","33.279998779296875","28.450782775878906","28.450782775878906","28.450782775878906","35.29999923706055","35.29999923706055","35.29999923706055"
"142","28.17977523803711","28.17977523803711","28.17977523803711","13.289999961853027","13.289999961853027","13.289999961853027","25.073875427246094","25.073875427246094","25.073875427246094","0.8199999928474426","0.8199999928474426","0.8199999928474426","25.346179962158203","25.346179962158203","25.346179962158203","-1.0700000524520874","-1.0700000524520874","-1.0700000524520874","15.432658195495605","15.432658195495605","15.432658195495605","10.15999984741211","10.15999984741211","10.15999984741211","14.688695907592773","14.688695907592773","14.688695907592773","8.699999809265137","8.699999809265137","8.699999809265137","15.229077339172363","15.229077339172363","15.229077339172363","9.550000190734863","9.550000190734863","9.550000190734863","12.190478324890137","12.190478324890137","12.190478324890137","3.8299999237060547","3.8299999237060547","3.8299999237060547","8.974793434143066","8.974793434143066","8.974793434143066","1.9800000190734863","1.9800000190734863","1.9800000190734863","10.267528533935547","10.267528533935547","10.267528533935547","1.8899999856948853","1.8899999856948853","1.8899999856948853","37.001346588134766","37.001346588134766","37.001346588134766","48.15999984741211","48.15999984741211","48.15999984741211","36.85291290283203","36.85291290283203","36.85291290283203","40.189998626708984","40.189998626708984","40.189998626708984","35.35597610473633","35.35597610473633","35.35597610473633","41.709999084472656","41.709999084472656","41.709999084472656"
"143","29.5532283782959","29.5532283782959","29.5532283782959","5.630000114440918","5.630000114440918","5.630000114440918","25.90999412536621","25.90999412536621","25.90999412536621","0.05999999865889549","0.05999999865889549","0.05999999865889549","26.285890579223633","26.285890579223633","26.285890579223633","-0.7799999713897705","-0.7799999713897705","-0.7799999713897705","18.474149703979492","18.474149703979492","18.474149703979492","16.270000457763672","16.270000457763672","16.270000457763672","17.77352523803711","17.77352523803711","17.77352523803711","14.8100004196167","14.8100004196167","14.8100004196167","18.5504150390625","18.5504150390625","18.5504150390625","15.199999809265137","15.199999809265137","15.199999809265137","14.986074447631836","14.986074447631836","14.986074447631836","8.510000228881836","8.510000228881836","8.510000228881836","13.7665376663208","13.7665376663208","13.7665376663208","8.15999984741211","8.15999984741211","8.15999984741211","14.082645416259766","14.082645416259766","14.082645416259766","7.599999904632568","7.599999904632568","7.599999904632568","41.750205993652344","41.750205993652344","41.750205993652344","41.459999084472656","41.459999084472656","41.459999084472656","42.495079040527344","42.495079040527344","42.495079040527344","39.75","39.75","39.75","40.784393310546875","40.784393310546875","40.784393310546875","39.349998474121094","39.349998474121094","39.349998474121094"
